tax.kingdom,tax.phylum,tax.class,tax.order,tax.family,tax.genus,tax.species,count
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Eudoraea,adriatica,408
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,319
Bacteria,Acidobacteria,OS-K,OS-K_unclassified,OS-K_unclassified,OS-K_unclassified,NULL,213
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,208
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfosarcina,NULL,169
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,158
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Marinilabiaceae_unclassified,NULL,138
Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36_unclassified,HOC36_unclassified,NULL,138
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,127
Bacteria,Acidobacteria,Sva0725,Sva0725,Sva0725_unclassified,Sva0725_unclassified,NULL,118
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,118
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcales_unclassified,Myxococcales_unclassified,NULL,113
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,101
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,95
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,94
Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,NULL,92
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,91
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,86
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,84
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,78
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,78
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,78
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,77
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,77
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,NULL,75
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiales_unclassified,Chromatiales_unclassified,NULL,74
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,74
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,73
Bacteria,Acidobacteria,OS-K,OS-K_unclassified,OS-K_unclassified,OS-K_unclassified,NULL,72
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,65
Bacteria,Acidobacteria,Acidobacteria-6,BPC015,BPC015_unclassified,BPC015_unclassified,NULL,62
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,61
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,54
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,53
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Planctomycete,LF1,52
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,52
Bacteria,WS3,PRR-12,GN03,KSB4,KSB4_unclassified,NULL,52
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,51
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,51
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Cryomorphaceae_unclassified,NULL,48
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,47
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,47
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,45
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,45
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,SB-1,SB-1_unclassified,NULL,44
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,43
Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdales_unclassified,Thiohalorhabdales_unclassified,NULL,43
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,43
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,42
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,42
Bacteria,Chloroflexi,Anaerolineae,S0208,S0208_unclassified,S0208_unclassified,NULL,42
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiotrichaceae_unclassified,NULL,42
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,41
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,40
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonadaceae_unclassified,NULL,39
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,38
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,37
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,37
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,36
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,36
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,35
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,35
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,34
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,34
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiotrichaceae_unclassified,NULL,34
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,C111_unclassified,NULL,33
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,33
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,VC21_Bac22,VC21_Bac22_unclassified,NULL,32
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,32
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,32
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,31
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,31
Bacteria,Gemmatimonadetes,Gemm-2,Gemm-2_unclassified,Gemm-2_unclassified,Gemm-2_unclassified,NULL,31
Bacteria,Gemmatimonadetes,Gemm-2,Gemm-2_unclassified,Gemm-2_unclassified,Gemm-2_unclassified,NULL,30
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,OM60_unclassified,NULL,30
Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36_unclassified,HOC36_unclassified,NULL,29
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,28
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,28
Bacteria,Acidobacteria,OS-K,OS-K_unclassified,OS-K_unclassified,OS-K_unclassified,NULL,27
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Marinilabiaceae_unclassified,NULL,27
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,27
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,27
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatiaceae_unclassified,NULL,27
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,27
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,27
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,NULL,26
Bacteria,Chloroflexi,Anaerolineae,GCA004,GCA004_unclassified,GCA004_unclassified,NULL,26
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,26
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,26
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatiaceae_unclassified,NULL,26
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,26
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,25
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,25
Bacteria,Proteobacteria,Betaproteobacteria,Betaproteobacteria_unclassified,Betaproteobacteria_unclassified,Betaproteobacteria_unclassified,NULL,25
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,25
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,25
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,25
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,25
Bacteria,Acidobacteria,RB25,RB25_unclassified,RB25_unclassified,RB25_unclassified,NULL,24
Bacteria,Acidobacteria,Sva0725,Sva0725,Sva0725_unclassified,Sva0725_unclassified,NULL,24
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Cryomorphaceae_unclassified,NULL,24
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,24
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,24
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,24
Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdales_unclassified,Thiohalorhabdales_unclassified,NULL,24
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,24
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,23
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,23
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Marichromatium,NULL,23
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,23
Bacteria,Acidobacteria,Acidobacteria-6,CCU21,CCU21_unclassified,CCU21_unclassified,NULL,22
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,22
Bacteria,Chloroflexi,Anaerolineae,S0208,S0208_unclassified,S0208_unclassified,NULL,22
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,22
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,22
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,OM60_unclassified,NULL,22
Bacteria,Acidobacteria,OS-K,OS-K_unclassified,OS-K_unclassified,OS-K_unclassified,NULL,21
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified,NULL,21
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Marinilabiaceae_unclassified,NULL,21
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,21
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,21
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,OM60_unclassified,NULL,21
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,21
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,21
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,21
Bacteria,Acidobacteria,Sva0725,Sva0725,Sva0725_unclassified,Sva0725_unclassified,NULL,20
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobiaceae_unclassified,NULL,20
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,20
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,20
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,19
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Marinilabiaceae_unclassified,NULL,19
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Marinilabiaceae_unclassified,NULL,19
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,BA059,BA059_unclassified,NULL,19
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,19
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,19
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,19
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,pacifica,19
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,19
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,halioticoli,19
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,18
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,NULL,18
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,18
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,18
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,18
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,18
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,18
Bacteria,Acidobacteria,OS-K,OS-K_unclassified,OS-K_unclassified,OS-K_unclassified,NULL,17
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,17
Bacteria,Chloroflexi,Anaerolineae,GCA004,GCA004_unclassified,GCA004_unclassified,NULL,17
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Propionigenium,NULL,17
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,17
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,17
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,17
Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdales_unclassified,Thiohalorhabdales_unclassified,NULL,17
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,17
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,17
Bacteria,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,NULL,17
Archaea,Crenarchaeota,MCG,MCG_unclassified,MCG_unclassified,MCG_unclassified,NULL,16
Archaea,Crenarchaeota,MCG,pGrfC26,pGrfC26_unclassified,pGrfC26_unclassified,NULL,16
Bacteria,Acidobacteria,Solibacteres,Solibacterales,PK34,PK34_unclassified,NULL,16
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,16
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified,NULL,16
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,16
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,16
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,marinus,16
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,NULL,16
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,BA059,BA059_unclassified,NULL,16
Bacteria,Chloroflexi,Anaerolineae,GCA004,GCA004_unclassified,GCA004_unclassified,NULL,16
Bacteria,Gemmatimonadetes,Gemm-2,Gemm-2_unclassified,Gemm-2_unclassified,Gemm-2_unclassified,NULL,16
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,16
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,16
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,16
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,NULL,16
Bacteria,Proteobacteria,Deltaproteobacteria,IndB3-24,IndB3-24_unclassified,IndB3-24_unclassified,NULL,16
Bacteria,Acidobacteria,Acidobacteria-6,BPC015,BPC015_unclassified,BPC015_unclassified,NULL,15
Bacteria,Acidobacteria,Acidobacteria-6,CCU21,CCU21_unclassified,CCU21_unclassified,NULL,15
Bacteria,Acidobacteria,RB25,RB25_unclassified,RB25_unclassified,RB25_unclassified,NULL,15
Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,NULL,15
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Marinilabiaceae_unclassified,NULL,15
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,SB-1,SB-1_unclassified,NULL,15
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophagaceae_unclassified,NULL,15
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,15
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae_unclassified,NULL,15
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,15
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,15
Bacteria,Chloroflexi,Anaerolineae,DRC31,DRC31_unclassified,DRC31_unclassified,NULL,15
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,15
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfarculaceae_unclassified,NULL,15
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,15
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,15
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsiaceae_unclassified,NULL,15
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,15
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,15
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,15
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,15
Bacteria,Acidobacteria,AT-s2-57,AT-s2-57_unclassified,AT-s2-57_unclassified,AT-s2-57_unclassified,NULL,14
Bacteria,Acidobacteria,OS-K,OS-K_unclassified,OS-K_unclassified,OS-K_unclassified,NULL,14
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,C111_unclassified,NULL,14
Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NULL,14
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified,NULL,14
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,14
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,14
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,14
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,14
Bacteria,Gemmatimonadetes,Gemm-2,Gemm-2_unclassified,Gemm-2_unclassified,Gemm-2_unclassified,NULL,14
Bacteria,KSB3,KSB3_unclassified,KSB3_unclassified,KSB3_unclassified,KSB3_unclassified,NULL,14
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,14
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,14
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,14
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,14
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified,NULL,14
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,14
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NULL,14
Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],[Marinicellaceae]_unclassified,NULL,14
Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,NULL,14
Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,NULL,14
Bacteria,Acidobacteria,Sva0725,Sva0725,Sva0725_unclassified,Sva0725_unclassified,NULL,13
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,VC21_Bac22,VC21_Bac22_unclassified,NULL,13
Bacteria,Planctomycetes,Phycisphaerae,MSBL9,MSBL9_unclassified,MSBL9_unclassified,NULL,13
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,NULL,13
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,NULL,13
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,NULL,13
